fn,bbox
872.tif,"[[187, 0, 219, 32], [147, 69, 179, 101], [67, 49, 99, 81], [32, 93, 64, 125], [-6, 155, 26, 187]]"
873.tif,"[[196, 86, 228, 118], [156, 155, 188, 187], [147, 61, 179, 93], [77, 136, 109, 168], [97, 41, 129, 73], [41, 180, 73, 212], [-15, 121, 17, 153]]"
874.tif,"[[193, 203, 225, 235], [82, 157, 114, 189], [-4, 163, 28, 195], [139, 65, 171, 97], [129, 7, 161, 39], [46, 2, 78, 34]]"
875.tif,"[[17, 16, 49, 48], [171, 11, 203, 43], [147, 188, 179, 220], [137, 130, 169, 162], [124, 74, 156, 106], [68, 48, 100, 80], [67, 105, 99, 137], [54, 125, 86, 157]]"
876.tif,"[[-6, 94, 26, 126], [48, 28, 80, 60], [149, 90, 181, 122], [192, 3, 224, 35], [187, 92, 219, 124], [101, 153, 133, 185], [45, 127, 77, 159], [44, 184, 76, 216], [31, 204, 63, 236]]"
877.tif,"[[14, 37, 46, 69], [45, 2, 77, 34], [61, 93, 93, 125], [115, 27, 147, 59], [181, 208, 213, 240], [168, 152, 200, 184], [112, 126, 144, 158], [111, 183, 143, 215], [98, 203, 130, 235]]"
878.tif,"[[133, 195, 165, 227], [47, 202, 79, 234], [190, 104, 222, 136], [180, 45, 212, 77], [167, -11, 199, 21], [110, 20, 142, 52], [97, 40, 129, 72]]"
879.tif,"[[115, 19, 147, 51], [166, 51, 198, 83], [165, 108, 197, 140], [153, 128, 185, 160]]"
880.tif,"[[194, 46, 226, 78], [126, 97, 158, 129], [116, 165, 148, 197], [52, 10, 84, 42], [-9, 153, 23, 185], [18, 109, 50, 141], [34, 63, 66, 95]]"
881.tif,"[[206, 27, 238, 59], [137, 77, 169, 109], [128, 146, 160, 178], [64, -9, 96, 23], [-10, 171, 22, 203], [3, 134, 35, 166], [30, 90, 62, 122], [45, 44, 77, 76]]"
882.tif,"[[189, 99, 221, 131], [135, 118, 167, 150], [9, 177, 41, 209], [85, 98, 117, 130], [59, 44, 91, 76], [80, -6, 112, 26], [10, 35, 42, 67]]"
883.tif,"[[196, 45, 228, 77], [116, 26, 148, 58], [81, 70, 113, 102], [25, 12, 57, 44], [-12, 3, 20, 35], [-1, 28, 31, 60], [43, 132, 75, 164]]"
884.tif,"[[168, 76, 200, 108], [131, 68, 163, 100], [142, 93, 174, 125], [186, 196, 218, 228], [1, 166, 33, 198], [20, 123, 52, 155], [47, -11, 79, 21]]"
885.tif,"[[205, 15, 237, 47], [135, 90, 167, 122], [155, -5, 187, 27], [100, 134, 132, 166], [44, 76, 76, 108], [7, 67, 39, 99], [18, 93, 50, 125], [62, 196, 94, 228]]"
886.tif,"[[204, 107, 236, 139], [195, 12, 227, 44], [124, 87, 156, 119], [144, -8, 176, 24], [89, 131, 121, 163], [33, 73, 65, 105], [-4, 65, 28, 97], [7, 90, 39, 122], [51, 193, 83, 225]]"
887.tif,"[[155, 64, 187, 96], [118, 56, 150, 88], [128, 81, 160, 113], [173, 184, 205, 216], [100, 203, 132, 235], [-12, 154, 20, 186], [6, 110, 38, 142]]"
888.tif,"[[113, 42, 145, 74], [41, 61, 73, 93], [111, 201, 143, 233]]"
889.tif,"[[34, 49, 66, 81], [181, 116, 213, 148]]"
890.tif,"[[32, 119, 64, 151]]"
891.tif,"[[146, 97, 178, 129], [175, 13, 207, 45]]"
892.tif,"[[163, 194, 195, 226], [98, 155, 130, 187], [128, 72, 160, 104], [146, 28, 178, 60], [-6, 4, 26, 36]]"
893.tif,"[[121, 163, 153, 195], [139, 119, 171, 151], [59, 75, 91, 107], [43, 50, 75, 82], [167, -15, 199, 17], [-13, 95, 19, 127]]"
894.tif,"[[87, 189, 119, 221], [105, 145, 137, 177], [25, 101, 57, 133], [9, 76, 41, 108], [133, 11, 165, 43], [168, 6, 200, 38]]"
895.tif,"[[143, 126, 175, 158], [128, 101, 160, 133], [72, 146, 104, 178], [48, 104, 80, 136], [73, -13, 105, 19]]"
896.tif,"[[128, 175, 160, 207], [163, 170, 195, 202], [135, 135, 167, 167], [193, 82, 225, 114], [91, 52, 123, 84]]"
897.tif,"[[25, 164, 57, 196], [10, 140, 42, 172], [133, 75, 165, 107], [168, 70, 200, 102], [140, 35, 172, 67]]"
898.tif,"[[199, 141, 231, 173], [162, 133, 194, 165], [172, 158, 204, 190], [50, 187, 82, 219], [78, 53, 110, 85], [113, 48, 145, 80], [85, 14, 117, 46]]"
899.tif,"[[-7, 174, 25, 206], [29, 168, 61, 200], [1, 134, 33, 166], [58, 81, 90, 113], [89, 17, 121, 49]]"
900.tif,"[[162, 166, 194, 198], [198, 161, 230, 193], [170, 126, 202, 158], [126, 43, 158, 75], [3, 44, 35, 76]]"
901.tif,"[[69, 193, 101, 225], [126, 140, 158, 172], [24, 110, 56, 142], [157, 76, 189, 108], [117, 24, 149, 56], [84, -4, 116, 28], [63, 9, 95, 41]]"
902.tif,"[[191, 206, 223, 238], [89, 176, 121, 208], [182, 90, 214, 122], [149, 62, 181, 94], [128, 75, 160, 107]]"
903.tif,"[[77, 158, 109, 190], [36, 106, 68, 138], [141, 119, 173, 151], [155, 8, 187, 40], [75, 4, 107, 36], [4, 78, 36, 110]]"
904.tif,"[[36, 121, 68, 153], [99, 20, 131, 52], [36, -7, 68, 25]]"
905.tif,"[[170, 108, 202, 140], [99, 182, 131, 214], [78, 195, 110, 227], [44, 90, 76, 122], [185, -10, 217, 22]]"
906.tif,"[[61, 160, 93, 192], [91, 96, 123, 128], [51, 43, 83, 75], [156, 56, 188, 88], [18, 16, 50, 48], [-3, 29, 29, 61]]"
907.tif,"[[193, 167, 225, 199], [92, 137, 124, 169], [184, 50, 216, 82], [151, 23, 183, 55], [130, 36, 162, 68]]"
908.tif,"[[184, 175, 216, 207], [151, 148, 183, 180], [131, 161, 163, 193], [97, 56, 129, 88], [18, 62, 50, 94]]"
909.tif,"[[149, -15, 181, 17], [36, 130, 68, 162], [54, 22, 86, 54], [88, 35, 120, 67], [105, 92, 137, 124]]"
910.tif,"[[189, 126, 221, 158], [126, 99, 158, 131], [60, 105, 92, 137], [206, 18, 238, 50], [115, -13, 147, 19], [23, 25, 55, 57]]"
911.tif,"[[189, 176, 221, 208], [126, 148, 158, 180], [61, 155, 93, 187], [207, 68, 239, 100], [116, 36, 148, 68], [75, 31, 107, 63], [24, 75, 56, 107]]"
912.tif,"[[189, 58, 221, 90], [76, 203, 108, 235], [13, 175, 45, 207], [94, 94, 126, 126], [128, 108, 160, 140], [146, 165, 178, 197], [76, -4, 108, 28], [3, 63, 35, 95]]"
913.tif,"[[189, 44, 221, 76], [76, 189, 108, 221], [13, 161, 45, 193], [94, 80, 126, 112], [128, 94, 160, 126], [145, 151, 177, 183], [3, 49, 35, 81]]"
914.tif,"[[93, 69, 125, 101], [157, 50, 189, 82], [155, 157, 187, 189], [186, 122, 218, 154], [200, 37, 232, 69], [-2, 105, 30, 137], [32, 118, 64, 150], [49, 175, 81, 207]]"
915.tif,"[[177, 92, 209, 124], [162, 67, 194, 99], [105, 112, 137, 144], [82, 70, 114, 102]]"
916.tif,"[[178, 101, 210, 133], [155, 58, 187, 90]]"
917.tif,"[[162, 204, 194, 236], [139, 161, 171, 193], [164, 45, 196, 77]]"
918.tif,"[[56, 14, 88, 46]]"
919.tif,"[[129, 161, 161, 193], [148, 88, 180, 120], [150, 0, 182, 32]]"
920.tif,"[[177, 135, 209, 167], [185, 71, 217, 103], [5, 132, 37, 164]]"
921.tif,"[[207, 126, 239, 158], [173, 21, 205, 53], [48, 140, 80, 172], [56, 76, 88, 108], [95, 27, 127, 59]]"
922.tif,"[[105, 180, 137, 212], [144, 130, 176, 162]]"
923.tif,"[[190, 135, 222, 167], [198, 71, 230, 103], [18, 132, 50, 164]]"
924.tif,"[[204, -11, 236, 21], [200, 141, 232, 173], [182, 43, 214, 75], [109, 110, 141, 142], [85, 54, 117, 86], [68, 105, 100, 137], [17, 149, 49, 181], [-13, 26, 19, 58]]"
925.tif,"[[98, 167, 130, 199], [35, 139, 67, 171], [116, 58, 148, 90], [150, 72, 182, 104], [168, 129, 200, 161], [25, 27, 57, 59]]"
926.tif,"[[54, 182, 86, 214], [-11, 188, 21, 220], [135, 101, 167, 133], [169, 115, 201, 147], [187, 171, 219, 203], [117, 2, 149, 34], [44, 70, 76, 102], [20, 14, 52, 46], [4, 64, 36, 96]]"
927.tif,"[[185, 102, 217, 134], [168, 153, 200, 185], [117, 197, 149, 229], [76, 181, 108, 213], [87, 74, 119, 106]]"
928.tif,"[[175, 139, 207, 171], [134, 123, 166, 155], [145, 16, 177, 48]]"
929.tif,"[[175, 61, 207, 93]]"
930.tif,"[[189, 120, 221, 152], [166, 64, 198, 96], [149, 115, 181, 147], [97, 159, 129, 191], [56, 143, 88, 175], [67, 36, 99, 68]]"
931.tif,"[[179, 177, 211, 209], [81, 149, 113, 181], [90, 49, 122, 81], [103, 12, 135, 44]]"
932.tif,"[[184, -8, 216, 24], [110, 172, 142, 204], [123, 135, 155, 167], [150, 91, 182, 123], [166, 45, 198, 77], [7, 18, 39, 50]]"
933.tif,"[[173, 3, 205, 35], [163, 71, 195, 103], [16, 195, 48, 227], [25, 96, 57, 128], [39, 59, 71, 91], [65, 16, 97, 48]]"
934.tif,"[[144, 127, 176, 159], [134, 196, 166, 228], [70, 41, 102, 73], [10, 184, 42, 216], [36, 140, 68, 172], [52, 94, 84, 126]]"
935.tif,"[[202, 24, 234, 56], [155, 37, 187, 69], [101, 56, 133, 88], [117, 151, 149, 183], [171, 179, 203, 211], [49, 201, 81, 233], [52, 36, 84, 68]]"
936.tif,"[[188, 119, 220, 151], [62, 178, 94, 210], [139, 99, 171, 131], [112, 45, 144, 77], [133, -5, 165, 27], [63, 36, 95, 68]]"
937.tif,"[[208, 121, 240, 153], [185, 186, 217, 218], [131, 205, 163, 237], [108, 11, 140, 43], [82, 185, 114, 217], [56, 130, 88, 162], [76, 81, 108, 113], [6, 122, 38, 154]]"
938.tif,"[[208, 176, 240, 208], [154, 195, 186, 227], [131, 1, 163, 33], [105, 175, 137, 207], [78, 121, 110, 153], [99, 71, 131, 103], [29, 112, 61, 144]]"
939.tif,"[[169, 201, 201, 233], [170, 59, 202, 91], [41, 99, 73, 131]]"
940.tif,"[[182, 169, 214, 201], [195, 132, 227, 164], [79, 16, 111, 48]]"
941.tif,"[[156, 169, 188, 201], [161, 14, 193, 46], [130, 47, 162, 79], [23, 66, 55, 98]]"
942.tif,"[[189, 21, 221, 53], [172, 53, 204, 85], [120, 173, 152, 205], [141, 123, 173, 155], [71, 164, 103, 196], [70, 18, 102, 50], [57, 1, 89, 33]]"
943.tif,"[[202, 178, 234, 210], [9, 103, 41, 135], [131, 73, 163, 105], [119, 56, 151, 88], [64, 13, 96, 45]]"
944.tif,"[[108, 101, 140, 133], [164, 11, 196, 43], [76, 134, 108, 166]]"
945.tif,"[[80, 131, 112, 163], [54, 9, 86, 41]]"
946.tif,"[[79, 151, 111, 183], [201, 121, 233, 153], [189, 104, 221, 136], [134, 61, 166, 93], [47, 184, 79, 216], [164, 9, 196, 41]]"
947.tif,"[[70, 146, 102, 178]]"
948.tif,"[[94, 61, 126, 93], [26, 147, 58, 179], [13, 192, 45, 224]]"
949.tif,"[[111, 82, 143, 114], [43, 168, 75, 200], [-10, 39, 22, 71]]"
950.tif,"[[128, 27, 160, 59], [138, 123, 170, 155], [40, 201, 72, 233], [48, 95, 80, 127], [-13, 167, 19, 199], [12, 34, 44, 66]]"
951.tif,"[[144, 151, 176, 183], [150, -5, 182, 27], [118, 29, 150, 61], [11, 47, 43, 79]]"
952.tif,"[[117, -2, 149, 30], [127, 94, 159, 126], [29, 173, 61, 205], [37, 66, 69, 98], [2, 5, 34, 37]]"
953.tif,"[[194, 29, 226, 61], [204, 125, 236, 157], [106, 203, 138, 235], [114, 97, 146, 129], [53, 169, 85, 201], [-12, 138, 20, 170], [79, 36, 111, 68], [16, 14, 48, 46]]"
954.tif,"[[147, 106, 179, 138], [155, -1, 187, 31], [94, 72, 126, 104], [29, 40, 61, 72]]"
955.tif,"[[136, 205, 168, 237], [145, 98, 177, 130], [83, 171, 115, 203], [18, 139, 50, 171], [109, 37, 141, 69], [46, 16, 78, 48]]"
956.tif,"[[200, -7, 232, 25], [187, 38, 219, 70], [197, 134, 229, 166], [108, 106, 140, 138], [46, 178, 78, 210], [72, 45, 104, 77], [102, -12, 134, 20], [9, 24, 41, 56]]"
957.tif,"[[199, 153, 231, 185], [186, 198, 218, 230], [70, 205, 102, 237], [101, 148, 133, 180], [145, 23, 177, 55], [37, 109, 69, 141], [8, 183, 40, 215], [47, 7, 79, 39]]"
958.tif,"[[144, 73, 176, 105], [76, 159, 108, 191], [63, 204, 95, 236], [23, 29, 55, 61]]"
959.tif,"[[123, 173, 155, 205], [133, 70, 165, 102], [134, 17, 166, 49], [58, 32, 90, 64], [58, 141, 90, 173], [36, 208, 68, 240]]"
960.tif,"[[132, 196, 164, 228], [163, 140, 195, 172], [207, 15, 239, 47], [98, 101, 130, 133], [70, 175, 102, 207], [108, -2, 140, 30], [33, 69, 65, 101], [11, 137, 43, 169]]"
961.tif,"[[174, 207, 206, 239], [77, 202, 109, 234], [121, 77, 153, 109], [13, 163, 45, 195], [23, 61, 55, 93], [113, -2, 145, 30], [23, 8, 55, 40]]"
962.tif,"[[161, 161, 193, 193], [155, 93, 187, 125], [71, 171, 103, 203], [60, 101, 92, 133], [-4, 186, 28, 218], [-8, 128, 24, 160], [-14, 59, 18, 91], [149, 1, 181, 33]]"
963.tif,"[[67, 166, 99, 198], [59, 87, 91, 119], [52, 18, 84, 50]]"
964.tif,"[[134, 174, 166, 206], [135, 121, 167, 153], [123, 52, 155, 84], [59, 137, 91, 169], [55, 78, 87, 110], [49, 10, 81, 42]]"
965.tif,"[[141, 192, 173, 224], [142, 139, 174, 171], [130, 70, 162, 102], [66, 155, 98, 187], [62, 96, 94, 128], [56, 27, 88, 59]]"
966.tif,"[[175, 184, 207, 216], [171, 126, 203, 158], [165, 57, 197, 89], [63, -9, 95, 23], [-13, -2, 19, 30], [61, 58, 93, 90], [63, 119, 95, 151], [-7, 155, 25, 187], [86, 164, 118, 196]]"
967.tif,"[[170, 22, 202, 54], [170, 130, 202, 162], [148, 198, 180, 230], [-11, -7, 21, 25], [82, 1, 114, 33], [3, 71, 35, 103], [71, 107, 103, 139], [54, 172, 86, 204], [-15, 159, 17, 191]]"
968.tif,"[[191, 139, 223, 171], [155, 33, 187, 65], [132, 101, 164, 133], [55, 10, 87, 42], [38, 76, 70, 108], [15, 131, 47, 163]]"
969.tif,"[[205, 180, 237, 212], [174, 19, 206, 51], [146, 164, 178, 196], [80, -6, 112, 26], [-12, 37, 20, 69], [57, 50, 89, 82], [52, 152, 84, 184]]"
970.tif,"[[199, 189, 231, 221], [187, 119, 219, 151], [123, 204, 155, 236], [119, 146, 151, 178], [113, 77, 145, 109], [88, -10, 120, 22], [11, 11, 43, 43], [9, 78, 41, 110], [11, 139, 43, 171], [34, 184, 66, 216]]"
971.tif,"[[179, 170, 211, 202], [111, 197, 143, 229], [105, 128, 137, 160], [81, 41, 113, 73], [6, 28, 38, 60], [3, 62, 35, 94], [2, 129, 34, 161], [4, 190, 36, 222]]"
972.tif,"[[8, 190, 40, 222], [170, 132, 202, 164], [143, 79, 175, 111], [90, 32, 122, 64], [39, 10, 71, 42]]"
973.tif,"[[207, 184, 239, 216], [179, 130, 211, 162], [126, 84, 158, 116], [75, 61, 107, 93], [112, 6, 144, 38], [19, 154, 51, 186], [25, -14, 57, 18]]"
974.tif,"[[104, 200, 136, 232], [98, 109, 130, 141], [71, 55, 103, 87], [18, 9, 50, 41]]"
975.tif,"[[188, 202, 220, 234], [137, 179, 169, 211], [174, 124, 206, 156], [46, 181, 78, 213], [87, 104, 119, 136], [206, 64, 238, 96], [69, 19, 101, 51], [127, 6, 159, 38]]"
976.tif,"[[173, 189, 205, 221], [120, 143, 152, 175], [68, 121, 100, 153], [105, 65, 137, 97], [19, 46, 51, 78], [138, 6, 170, 38]]"
977.tif,"[[176, 185, 208, 217], [171, 117, 203, 149], [146, 29, 178, 61], [72, 16, 104, 48], [68, 51, 100, 83], [-7, 58, 25, 90], [67, 118, 99, 150], [69, 178, 101, 210]]"
978.tif,"[[207, 190, 239, 222], [173, 99, 205, 131], [39, -4, 71, 28], [109, 11, 141, 43], [108, 68, 140, 100], [33, 56, 65, 88], [41, 145, 73, 177], [133, 177, 165, 209]]"
979.tif,"[[182, 166, 214, 198], [163, 80, 195, 112], [96, 42, 128, 74], [42, 46, 74, 78], [36, 67, 68, 99], [7, 140, 39, 172], [77, 155, 109, 187], [1, 200, 33, 232]]"
980.tif,"[[159, 171, 191, 203], [108, 149, 140, 181], [145, 93, 177, 125], [17, 150, 49, 182], [58, 74, 90, 106], [177, 34, 209, 66], [40, -12, 72, 20]]"
981.tif,"[[167, 169, 199, 201], [29, 123, 61, 155], [88, 111, 120, 143], [193, 115, 225, 147]]"
982.tif,"[[144, 204, 176, 236], [7, 158, 39, 190], [65, 146, 97, 178], [171, 150, 203, 182], [138, 16, 170, 48], [79, -14, 111, 18]]"
983.tif,"[[44, 205, 76, 237], [77, 146, 109, 178], [-2, 87, 30, 119], [103, 92, 135, 124], [145, 27, 177, 59]]"
984.tif,"[[9, 153, 41, 185], [40, 89, 72, 121]]"
985.tif,"[[32, 148, 64, 180]]"
986.tif,"[[65, 168, 97, 200]]"
987.tif,"[[155, 173, 187, 205], [79, 114, 111, 146], [49, 168, 81, 200], [-10, 138, 22, 170]]"
988.tif,"[[173, 129, 205, 161], [143, 183, 175, 215], [83, 153, 115, 185], [27, 133, 59, 165]]"
989.tif,"[[164, 174, 196, 206], [108, 155, 140, 187]]"
990.tif,"[[202, 95, 234, 127], [70, 74, 102, 106], [0, 65, 32, 97], [8, -1, 40, 31]]"
991.tif,"[[161, 153, 193, 185], [170, 87, 202, 119], [56, 151, 88, 183], [76, 91, 108, 123]]"
992.tif,"[[95, 104, 127, 136], [25, 95, 57, 127], [34, 29, 66, 61]]"
993.tif,"[[206, 148, 238, 180], [139, 110, 171, 142], [85, 113, 117, 145], [79, 135, 111, 167], [25, 92, 57, 124], [50, 208, 82, 240]]"
994.tif,"[[168, 174, 200, 206], [150, 89, 182, 121], [208, 76, 240, 108], [83, 50, 115, 82], [29, 54, 61, 86], [23, 75, 55, 107], [-6, 148, 26, 180], [63, 163, 95, 195], [-12, 208, 20, 240]]"
995.tif,"[[167, 198, 199, 230], [208, 121, 240, 153], [190, 36, 222, 68], [123, -2, 155, 30], [69, 1, 101, 33], [63, 23, 95, 55], [34, 95, 66, 127], [103, 110, 135, 142], [102, 167, 134, 199], [28, 155, 60, 187]]"
996.tif,"[[110, 16, 142, 48], [40, 7, 72, 39], [159, 191, 191, 223], [106, 194, 138, 226], [45, 173, 77, 205]]"
997.tif,"[[203, 201, 235, 233], [159, 1, 191, 33], [105, 4, 137, 36], [98, 26, 130, 58], [70, 99, 102, 131], [139, 113, 171, 145], [138, 170, 170, 202], [64, 158, 96, 190]]"
998.tif,"[[76, 24, 108, 56], [146, 38, 178, 70], [145, 95, 177, 127], [70, 83, 102, 115], [-13, 147, 19, 179], [78, 172, 110, 204], [170, 205, 202, 237], [-10, 203, 22, 235]]"
999.tif,"[[166, 134, 198, 166], [207, 57, 239, 89], [33, 32, 65, 64], [102, 46, 134, 78], [101, 103, 133, 135], [26, 91, 58, 123], [35, 180, 67, 212]]"
1000.tif,"[[176, 20, 208, 52], [122, 23, 154, 55], [116, 45, 148, 77], [61, 2, 93, 34], [87, 118, 119, 150], [156, 132, 188, 164], [155, 189, 187, 221], [81, 177, 113, 209]]"
1001.tif,"[[208, -8, 240, 24], [179, 64, 211, 96], [173, 124, 205, 156], [76, 123, 108, 155], [73, 57, 105, 89], [90, 187, 122, 219]]"
1002.tif,"[[199, 37, 231, 69], [193, 58, 225, 90], [138, 15, 170, 47], [164, 131, 196, 163], [158, 190, 190, 222], [61, 190, 93, 222], [58, 123, 90, 155], [38, 4, 70, 36]]"
1003.tif,"[[202, 18, 234, 50], [125, 193, 157, 225], [122, 126, 154, 158], [101, 7, 133, 39]]"
1004.tif,"[[190, 122, 222, 154], [89, 110, 121, 142], [81, 38, 113, 70]]"
1005.tif,"[[131, 200, 163, 232], [130, 117, 162, 149], [150, 57, 182, 89]]"
1006.tif,"[[186, 166, 218, 198]]"
1007.tif,"[[119, 47, 151, 79], [122, 103, 154, 135], [124, 174, 156, 206]]"
1008.tif,"[[79, 22, 111, 54], [170, 47, 202, 79], [184, 121, 216, 153], [82, 78, 114, 110], [84, 149, 116, 181], [99, 205, 131, 237]]"
1009.tif,"[[204, 47, 236, 79], [38, 1, 70, 33], [130, 34, 162, 66], [127, 68, 159, 100], [52, 75, 84, 107], [125, 135, 157, 167], [127, 196, 159, 228]]"
1010.tif,"[[144, 202, 176, 234], [139, 133, 171, 165], [114, 46, 146, 78], [39, 33, 71, 65], [36, 67, 68, 99], [35, 134, 67, 166], [37, 195, 69, 227]]"
1011.tif,"[[184, 90, 216, 122], [150, -1, 182, 31], [18, 45, 50, 77], [110, 77, 142, 109], [107, 112, 139, 144], [32, 119, 64, 151], [105, 179, 137, 211]]"
1012.tif,"[[159, 11, 191, 43], [161, 67, 193, 99], [164, 138, 196, 170], [178, 194, 210, 226]]"
1013.tif,"[[53, 16, 85, 48], [144, 42, 176, 74], [158, 116, 190, 148], [56, 73, 88, 105], [58, 144, 90, 176], [73, 200, 105, 232]]"
1014.tif,"[[136, 32, 168, 64], [150, 88, 182, 120], [150, 163, 182, 195]]"
1015.tif,"[[-2, 57, 30, 89], [157, 34, 189, 66], [159, 94, 191, 126], [89, 131, 121, 163], [-2, 133, 30, 165], [182, 139, 214, 171], [2, 196, 34, 228]]"
1016.tif,"[[206, 137, 238, 169], [201, 68, 233, 100], [98, 2, 130, 34], [23, 9, 55, 41], [97, 69, 129, 101], [99, 130, 131, 162], [29, 166, 61, 198], [122, 175, 154, 207]]"
1017.tif,"[[68, -6, 100, 26], [82, 50, 114, 82], [173, 123, 205, 155], [82, 125, 114, 157], [86, 189, 118, 221], [187, 202, 219, 234]]"
1018.tif,"[[111, 33, 143, 65], [126, 89, 158, 121], [126, 164, 158, 196]]"
1019.tif,"[[196, 202, 228, 234], [192, 143, 224, 175], [187, 75, 219, 107], [162, -13, 194, 19], [84, 9, 116, 41], [9, 16, 41, 48], [83, 76, 115, 108], [85, 137, 117, 169], [15, 173, 47, 205], [108, 182, 140, 214]]"
1020.tif,"[[135, 7, 167, 39], [129, 84, 161, 116], [77, 118, 109, 150], [195, 165, 227, 197], [50, 190, 82, 222]]"
1021.tif,"[[175, 42, 207, 74], [175, 151, 207, 183], [-7, 13, 25, 45], [86, 22, 118, 54], [7, 92, 39, 124], [75, 128, 107, 160], [58, 193, 90, 225], [-10, 179, 22, 211]]"
1022.tif,"[[64, -4, 96, 28], [132, 32, 164, 64], [116, 97, 148, 129], [47, 83, 79, 115], [24, 140, 56, 172], [92, 152, 124, 184]]"
1023.tif,"[[197, 77, 229, 109], [169, 151, 201, 183], [132, 45, 164, 77], [110, 113, 142, 145], [33, 22, 65, 54], [16, 88, 48, 120], [-7, 143, 25, 175]]"
1024.tif,"[[-5, 21, 27, 53], [96, 34, 128, 66], [164, 70, 196, 102], [147, 135, 179, 167], [79, 121, 111, 153], [-10, 97, 22, 129], [55, 178, 87, 210], [124, 191, 156, 223]]"
1025.tif,"[[182, 16, 214, 48], [130, 50, 162, 82], [103, 122, 135, 154], [84, 200, 116, 232]]"
1026.tif,"[[146, 40, 178, 72], [94, 74, 126, 106], [67, 146, 99, 178]]"
1027.tif,"[[-4, 19, 28, 51], [97, 33, 129, 65], [165, 69, 197, 101], [148, 134, 180, 166], [79, 120, 111, 152], [-9, 96, 23, 128], [56, 177, 88, 209], [125, 189, 157, 221]]"
1028.tif,"[[160, 34, 192, 66], [91, 20, 123, 52], [3, -3, 35, 29], [68, 78, 100, 110], [137, 90, 169, 122], [132, 192, 164, 224]]"
1029.tif,"[[204, 195, 236, 227], [174, 34, 206, 66], [145, 178, 177, 210], [80, 8, 112, 40], [11, -5, 43, 27], [-12, 52, 20, 84], [57, 64, 89, 96], [52, 166, 84, 198]]"
1030.tif,"[[174, 13, 206, 45], [63, 32, 95, 64]]"
1031.tif,"[[170, 43, 202, 75], [152, 121, 184, 153]]"
1032.tif,"[[73, 9, 105, 41], [190, 56, 222, 88], [143, 189, 175, 221], [46, 81, 78, 113], [27, 159, 59, 191]]"
1033.tif,"[[208, 132, 240, 164], [164, 65, 196, 97], [96, 14, 128, 46], [80, 117, 112, 149], [126, 95, 158, 127], [40, 152, 72, 184], [-10, 185, 22, 217], [29, 41, 61, 73], [179, 144, 211, 176], [133, 167, 165, 199]]"
1034.tif,"[[133, 44, 165, 76], [179, 22, 211, 54], [129, 141, 161, 173], [93, 79, 125, 111], [82, 168, 114, 200], [43, 112, 75, 144], [8, 129, 40, 161], [21, 205, 53, 237], [186, 94, 218, 126]]"
