fn,bbox
3306.tif,"[[159, 7, 191, 39], [72, 102, 104, 134]]"
3307.tif,"[[173, 108, 205, 140], [-11, 21, 21, 53]]"
3308.tif,"[[197, 127, 229, 159], [77, 64, 109, 96], [-11, 159, 21, 191], [11, 34, 43, 66]]"
3309.tif,"[[177, 31, 209, 63], [54, 92, 86, 124], [45, 206, 77, 238]]"
3310.tif,"[[137, 59, 169, 91], [128, 173, 160, 205]]"
3311.tif,"[[139, 108, 171, 140]]"
3312.tif,"[[137, 7, 169, 39], [9, -5, 41, 27]]"
3313.tif,"[[135, 148, 167, 180]]"
3314.tif,"[[157, 18, 189, 50]]"
3315.tif,"[[119, 83, 151, 115], [60, 69, 92, 101], [150, 135, 182, 167]]"
3316.tif,"[[164, 104, 196, 136], [105, 90, 137, 122], [195, 156, 227, 188]]"
3317.tif,"[[68, 123, 100, 155], [9, 109, 41, 141], [99, 175, 131, 207]]"
3318.tif,"[[155, 63, 187, 95], [186, 135, 218, 167], [109, 39, 141, 71]]"
3319.tif,"[[45, 63, 77, 95], [76, 135, 108, 167], [0, 39, 32, 71]]"
3320.tif,"[[162, 35, 194, 67], [34, 23, 66, 55]]"
3321.tif,"[[110, 51, 142, 83], [43, 141, 75, 173], [-4, 197, 28, 229]]"
3322.tif,"[[141, 61, 173, 93], [94, 117, 126, 149]]"
3323.tif,"[[133, 36, 165, 68], [151, 178, 183, 210], [105, 155, 137, 187]]"
3324.tif,"[[144, 36, 176, 68], [-1, 16, 31, 48]]"
3325.tif,"[[52, 9, 84, 41]]"
3326.tif,"[[112, 83, 144, 115]]"
3327.tif,"[[153, 29, 185, 61]]"
3328.tif,"[[184, 101, 216, 133]]"
3329.tif,"[[137, 141, 169, 173], [61, 180, 93, 212]]"
3330.tif,"[[179, 127, 211, 159], [103, 166, 135, 198]]"
3331.tif,"[[184, 27, 216, 59], [43, 24, 75, 56]]"
3332.tif,"[[103, 18, 135, 50]]"
3333.tif,"[[206, 71, 238, 103], [65, 67, 97, 99]]"
3334.tif,"[[9, 177, 41, 209]]"
3335.tif,"[[110, 116, 142, 148], [67, 130, 99, 162]]"
3336.tif,"[[126, 52, 158, 84]]"
3337.tif,"[[49, 128, 81, 160], [17, 207, 49, 239]]"
3338.tif,"[[49, 58, 81, 90]]"
3339.tif,"[[43, 101, 75, 133]]"
3340.tif,"[[179, 173, 211, 205]]"
3341.tif,"[[18, 27, 50, 59]]"
3342.tif,"[[141, 92, 173, 124], [36, 27, 68, 59]]"
3343.tif,"[[150, 97, 182, 129]]"
3344.tif,"[[32, -10, 64, 22], [34, 175, 66, 207]]"
3345.tif,"[[182, 14, 214, 46], [84, 177, 116, 209], [82, 195, 114, 227]]"
3346.tif,"[[43, 131, 75, 163], [110, 184, 142, 216], [192, -4, 224, 28]]"
3347.tif,"[[177, 83, 209, 115], [175, 102, 207, 134], [6, 182, 38, 214]]"
3348.tif,"[[16, -10, 48, 22], [14, 9, 46, 41]]"
3349.tif,"[[72, 130, 104, 162], [27, 9, 59, 41]]"
3350.tif,"[[168, 36, 200, 68]]"
3351.tif,"[[52, 94, 84, 126]]"
3352.tif,"[[29, 70, 61, 102]]"
3353.tif,"[[45, 121, 77, 153], [185, 137, 217, 169]]"
3354.tif,"[[110, 85, 142, 117]]"
3355.tif,"[[34, 76, 66, 108], [51, 166, 83, 198]]"
3356.tif,"[[83, 9, 115, 41], [68, 11, 100, 43], [34, 12, 66, 44], [-3, 24, 29, 56], [197, -15, 229, 17]]"
3357.tif,"[[85, 137, 117, 169], [70, 139, 102, 171], [35, 141, 67, 173], [-2, 152, 30, 184], [199, 113, 231, 145], [120, 34, 152, 66]]"
3358.tif,"[[173, 6, 205, 38], [158, 7, 190, 39], [123, 9, 155, 41], [86, 20, 118, 52], [52, 24, 84, 56]]"
3359.tif,"[[93, 143, 125, 175], [78, 144, 110, 176], [44, 146, 76, 178], [7, 157, 39, 189], [208, 119, 240, 151], [128, 40, 160, 72]]"
3360.tif,"[[168, -6, 200, 26], [153, -5, 185, 27], [119, -3, 151, 29], [81, 8, 113, 40], [47, 11, 79, 43]]"
3361.tif,"[[128, 126, 160, 158], [67, 48, 99, 80], [89, -13, 121, 19], [183, 30, 215, 62]]"
3362.tif,"[[72, 179, 104, 211], [11, 101, 43, 133], [33, 40, 65, 72], [127, 83, 159, 115], [205, 68, 237, 100], [198, 35, 230, 67]]"
3363.tif,"[[30, 74, 62, 106], [47, 164, 79, 196], [141, 207, 173, 239]]"
3364.tif,"[[97, 85, 129, 117], [115, 175, 147, 207], [14, 157, 46, 189]]"
3365.tif,"[[108, 101, 140, 133], [-4, -3, 28, 29]]"
3366.tif,"[[13, 129, 45, 161], [153, 146, 185, 178]]"
3367.tif,"[[20, 166, 52, 198], [98, 151, 130, 183], [91, 118, 123, 150], [121, 53, 153, 85]]"
3368.tif,"[[-3, 200, 29, 232], [52, 104, 84, 136], [130, 90, 162, 122], [123, 56, 155, 88], [153, -9, 185, 23]]"
3369.tif,"[[-12, 77, 20, 109], [81, 120, 113, 152], [159, 106, 191, 138], [153, 72, 185, 104], [182, 7, 214, 39]]"
3370.tif,"[[31, 125, 63, 157], [109, 110, 141, 142], [102, 76, 134, 108], [132, 11, 164, 43]]"
3371.tif,"[[173, 47, 205, 79]]"
3372.tif,"[[60, 178, 92, 210], [59, -7, 91, 25], [159, 34, 191, 66], [196, 87, 228, 119]]"
3373.tif,"[[33, -11, 65, 21], [70, 43, 102, 75], [117, 87, 149, 119], [108, 13, 140, 45], [139, 122, 171, 154], [196, -12, 228, 20]]"
3374.tif,"[[71, -13, 103, 19], [108, 41, 140, 73], [155, 85, 187, 117], [146, 12, 178, 44], [177, 121, 209, 153]]"
3375.tif,"[[9, 74, 41, 106], [56, 118, 88, 150], [47, 45, 79, 77], [78, 154, 110, 186], [135, 20, 167, 52], [189, 37, 221, 69]]"
3376.tif,"[[83, 52, 115, 84]]"
3377.tif,"[[1, 104, 33, 136], [48, 148, 80, 180], [39, 75, 71, 107], [70, 184, 102, 216], [125, -1, 157, 31], [127, 50, 159, 82], [181, 67, 213, 99]]"
3378.tif,"[[128, 79, 160, 111]]"
3379.tif,"[[79, 130, 111, 162], [18, 116, 50, 148], [-11, 162, 21, 194]]"
3380.tif,"[[181, 32, 213, 64], [121, 18, 153, 50], [91, 63, 123, 95], [23, 65, 55, 97], [-11, 83, 21, 115], [70, 207, 102, 239]]"
3381.tif,"[[151, 96, 183, 128], [91, 83, 123, 115], [61, 128, 93, 160], [-8, 130, 24, 162]]"
3382.tif,"[[144, 128, 176, 160], [110, 146, 142, 178]]"
3383.tif,"[[125, 23, 157, 55], [56, 25, 88, 57], [23, 43, 55, 75], [104, 166, 136, 198]]"
3384.tif,"[[144, 54, 176, 86]]"
3385.tif,"[[141, 105, 173, 137]]"
3386.tif,"[[101, 29, 133, 61], [-3, 127, 29, 159]]"
3387.tif,"[[114, 18, 146, 50]]"
3388.tif,"[[196, 32, 228, 64], [137, 23, 169, 55]]"
3389.tif,"[[9, 54, 41, 86]]"
3390.tif,"[[208, 142, 240, 174], [-12, 187, 20, 219], [18, 68, 50, 100], [38, 108, 70, 140]]"
3391.tif,"[[49, 175, 81, 207], [33, 122, 65, 154], [136, 85, 168, 117], [167, 53, 199, 85], [77, -5, 109, 27]]"
3392.tif,"[[178, 165, 210, 197], [161, 112, 193, 144], [206, -15, 238, 17], [101, 1, 133, 33]]"
3393.tif,"[[-15, 160, 17, 192], [88, 123, 120, 155], [118, 91, 150, 123], [29, 33, 61, 65]]"
3394.tif,"[[150, 184, 182, 216], [61, 125, 93, 157], [155, 27, 187, 59], [23, 44, 55, 76]]"
3395.tif,"[[186, 123, 218, 155], [149, 42, 181, 74], [83, 24, 115, 56], [82, 140, 114, 172], [54, 107, 86, 139]]"
3396.tif,"[[63, 56, 95, 88], [177, -5, 209, 27], [188, 18, 220, 50], [157, 111, 189, 143]]"
3397.tif,"[[161, 157, 193, 189], [96, 139, 128, 171], [45, 18, 77, 50], [196, 66, 228, 98], [191, 4, 223, 36]]"
3398.tif,"[[129, 135, 161, 167], [63, 117, 95, 149], [34, 200, 66, 232], [13, -4, 45, 28], [163, 44, 195, 76]]"
3399.tif,"[[170, 105, 202, 137], [132, 23, 164, 55], [66, 5, 98, 37], [65, 121, 97, 153], [38, 89, 70, 121]]"
3400.tif,"[[141, 142, 173, 174], [104, 60, 136, 92], [38, 42, 70, 74], [37, 158, 69, 190], [9, 126, 41, 158]]"
3401.tif,"[[9, 97, 41, 129], [137, 37, 169, 69], [110, -4, 142, 28], [160, 145, 192, 177], [155, 83, 187, 115], [196, -15, 228, 17]]"
3402.tif,"[[163, 52, 195, 84], [9, 170, 41, 202], [121, 8, 153, 40]]"
3403.tif,"[[158, 199, 190, 231], [108, 78, 140, 110], [65, 34, 97, 66]]"
3404.tif,"[[177, 117, 209, 149], [135, 72, 167, 104], [135, 14, 167, 46], [184, -15, 216, 17]]"
3405.tif,"[[-9, 199, 23, 231], [-9, 141, 23, 173], [161, 184, 193, 216], [112, 89, 144, 121], [134, 144, 166, 176], [91, -5, 123, 27], [40, 113, 72, 145]]"
3406.tif,"[[11, 178, 43, 210], [11, 119, 43, 151], [182, 162, 214, 194], [132, 67, 164, 99], [154, 122, 186, 154], [61, 91, 93, 123]]"
3407.tif,"[[102, 67, 134, 99], [74, 27, 106, 59], [124, 175, 156, 207], [119, 114, 151, 146], [160, 16, 192, 48]]"
3408.tif,"[[16, 16, 48, 48], [58, 170, 90, 202], [89, 74, 121, 106]]"
3409.tif,"[[14, 167, 46, 199], [80, 56, 112, 88], [9, 52, 41, 84], [-7, 73, 25, 105], [153, 114, 185, 146], [62, -15, 94, 17], [207, 11, 239, 43]]"
3410.tif,"[[14, 173, 46, 205], [135, 121, 167, 153], [158, 176, 190, 208], [201, 10, 233, 42], [130, 6, 162, 38], [114, 27, 146, 59], [64, 145, 96, 177]]"
3411.tif,"[[69, 176, 101, 208], [190, 124, 222, 156], [185, 9, 217, 41], [169, 30, 201, 62], [119, 148, 151, 180], [-2, -12, 30, 20], [4, 21, 36, 53]]"
3412.tif,"[[161, 43, 193, 75], [168, 76, 200, 108]]"
3413.tif,"[[195, 83, 227, 115], [144, 201, 176, 233], [23, 41, 55, 73], [29, 74, 61, 106]]"
3414.tif,"[[41, 161, 73, 193], [16, 70, 48, 102], [132, 173, 164, 205], [163, 188, 195, 220], [191, 64, 223, 96], [53, 49, 85, 81]]"
3415.tif,"[[186, 103, 218, 135], [173, 3, 205, 35], [123, 12, 155, 44]]"
3416.tif,"[[38, 188, 70, 220], [14, 97, 46, 129], [130, 200, 162, 232], [189, 91, 221, 123], [51, 75, 83, 107]]"
3417.tif,"[[123, 85, 155, 117], [36, 19, 68, 51]]"
3418.tif,"[[155, 182, 187, 214]]"
3419.tif,"[[110, 92, 142, 124]]"
3420.tif,"[[120, 166, 152, 198], [-12, 183, 20, 215], [23, 92, 55, 124], [18, 30, 50, 62], [141, 65, 173, 97], [143, -10, 175, 22]]"
3421.tif,"[[36, 124, 68, 156], [-7, 79, 25, 111], [-7, 21, 25, 53], [164, 64, 196, 96], [137, 23, 169, 55], [43, -7, 75, 25], [187, 172, 219, 204], [182, 110, 214, 142]]"
3422.tif,"[[40, 135, 72, 167], [62, 190, 94, 222], [106, 25, 138, 57], [35, 21, 67, 53], [19, 42, 51, 74], [148, 179, 180, 211], [178, 83, 210, 115]]"
3423.tif,"[[16, 96, 48, 128], [-11, 55, 21, 87], [39, 204, 71, 236], [34, 142, 66, 174], [75, 45, 107, 77], [157, 177, 189, 209], [159, 101, 191, 133]]"
3424.tif,"[[29, 201, 61, 233], [32, 126, 64, 158], [117, -8, 149, 24], [112, 41, 144, 73], [105, 174, 137, 206]]"
3425.tif,"[[12, 166, 44, 198], [43, 70, 75, 102], [182, 89, 214, 121], [177, 138, 209, 170], [196, -12, 228, 20]]"
3426.tif,"[[65, 141, 97, 173], [11, -12, 43, 20], [150, 7, 182, 39], [145, 56, 177, 88], [139, 189, 171, 221]]"
3427.tif,"[[35, 172, 67, 204], [99, 157, 131, 189], [50, 71, 82, 103], [132, 97, 164, 129], [123, 59, 155, 91], [199, 27, 231, 59]]"
3428.tif,"[[37, 163, 69, 195], [122, 29, 154, 61], [185, 14, 217, 46], [117, 79, 149, 111]]"
3429.tif,"[[54, 83, 86, 115], [71, 150, 103, 182], [82, 173, 114, 205], [190, 36, 222, 68]]"
3430.tif,"[[-4, 158, 28, 190], [17, 57, 49, 89], [93, 30, 125, 62], [110, 97, 142, 129], [120, 120, 152, 152], [142, 194, 174, 226]]"
3431.tif,"[[1, 2, 33, 34], [11, 25, 43, 57], [33, 99, 65, 131], [186, 65, 218, 97]]"
3432.tif,"[[4, -1, 36, 31], [15, 22, 47, 54], [36, 97, 68, 129], [189, 62, 221, 94]]"
3433.tif,"[[32, 5, 64, 37], [42, 28, 74, 60], [64, 102, 96, 134], [11, 121, 43, 153], [180, -14, 212, 18]]"
3434.tif,"[[61, 70, 93, 102], [-15, 187, 17, 219], [35, 151, 67, 183], [120, 160, 152, 192], [181, 156, 213, 188], [103, 15, 135, 47]]"
3435.tif,"[[60, 33, 92, 65], [123, 18, 155, 50], [55, 82, 87, 114], [173, 105, 205, 137], [184, 167, 216, 199]]"
3436.tif,"[[34, -10, 66, 22], [83, 78, 115, 110], [94, 139, 126, 171], [133, 42, 165, 74], [140, 144, 172, 176]]"
3437.tif,"[[47, 0, 79, 32], [96, 88, 128, 120], [107, 149, 139, 181], [146, 52, 178, 84], [153, 154, 185, 186]]"
3438.tif,"[[37, 51, 69, 83], [11, 132, 43, 164], [97, 141, 129, 173], [157, 138, 189, 170], [79, -4, 111, 28]]"
3439.tif,"[[11, 30, 43, 62], [97, 39, 129, 71], [157, 36, 189, 68], [185, 127, 217, 159], [140, 148, 172, 180], [18, 133, 50, 165], [51, 205, 83, 237], [86, 198, 118, 230]]"
3440.tif,"[[25, 65, 57, 97], [164, 131, 196, 163], [59, 151, 91, 183]]"
3441.tif,"[[161, 69, 193, 101], [117, 90, 149, 122], [-5, 74, 27, 106], [28, 146, 60, 178], [62, 140, 94, 172], [195, 154, 227, 186]]"
3442.tif,"[[-5, 3, 27, 35], [6, 65, 38, 97], [174, 85, 206, 117], [52, 70, 84, 102], [36, 160, 68, 192], [85, 141, 117, 173], [119, 135, 151, 167]]"
3443.tif,"[[0, 11, 32, 43], [18, 78, 50, 110], [28, 101, 60, 133], [49, 175, 81, 207], [-3, 194, 29, 226], [166, 58, 198, 90], [203, 141, 235, 173]]"
3444.tif,"[[-8, 74, 24, 106], [14, 148, 46, 180], [130, 32, 162, 64], [179, 14, 211, 46], [167, 114, 199, 146]]"
3445.tif,"[[35, 19, 67, 51], [46, 80, 78, 112], [170, -8, 202, 24], [92, 85, 124, 117], [76, 175, 108, 207], [125, 157, 157, 189], [159, 150, 191, 182]]"
3446.tif,"[[175, 49, 207, 81], [172, 98, 204, 130], [85, 44, 117, 76], [189, 198, 221, 230]]"
3447.tif,"[[26, -10, 58, 22], [154, 77, 186, 109], [150, 126, 182, 158], [63, 72, 95, 104]]"
3448.tif,"[[53, 50, 85, 82], [102, 32, 134, 64], [136, 25, 168, 57], [180, 137, 212, 169], [177, 186, 209, 218], [90, 132, 122, 164]]"
3449.tif,"[[124, -10, 156, 22], [141, 90, 173, 122]]"
3450.tif,"[[129, 165, 161, 197], [172, 164, 204, 196], [20, 85, 52, 117], [207, 33, 239, 65], [157, 69, 189, 101], [152, -1, 184, 31], [93, 110, 125, 142], [86, 7, 118, 39]]"
3451.tif,"[[114, 143, 146, 175], [65, 161, 97, 193], [5, 159, 37, 191], [4, 75, 36, 107], [110, 2, 142, 34], [187, 168, 219, 200], [179, 64, 211, 96]]"
3452.tif,"[[97, 196, 129, 228], [156, 161, 188, 193], [17, 129, 49, 161], [157, 108, 189, 140], [133, 110, 165, 142], [156, 24, 188, 56], [114, -7, 146, 25], [20, 3, 52, 35]]"
3453.tif,"[[63, 109, 95, 141], [122, 74, 154, 106], [189, 112, 221, 144], [183, 23, 215, 55], [123, 20, 155, 52], [99, 23, 131, 55]]"
3454.tif,"[[9, 149, 41, 181], [76, 187, 108, 219], [119, 79, 151, 111], [70, 98, 102, 130], [10, 95, 42, 127], [-14, 98, 18, 130], [9, 11, 41, 43], [192, 104, 224, 136], [184, 0, 216, 32]]"
3455.tif,"[[74, 148, 106, 180], [32, 117, 64, 149], [49, 34, 81, 66], [120, 6, 152, 38], [180, 75, 212, 107]]"
3456.tif,"[[194, 200, 226, 232], [152, 169, 184, 201], [58, 179, 90, 211], [43, 68, 75, 100], [170, 87, 202, 119]]"
3457.tif,"[[159, 146, 191, 178], [72, 114, 104, 146], [36, 59, 68, 91], [144, 35, 176, 67]]"
3458.tif,"[[8, 206, 40, 238], [152, 123, 184, 155], [65, 91, 97, 123], [29, 36, 61, 68], [137, 12, 169, 44]]"
3459.tif,"[[5, 188, 37, 220], [112, 164, 144, 196], [169, 68, 201, 100]]"
3460.tif,"[[182, 205, 214, 237], [158, 207, 190, 239], [181, 121, 213, 153], [139, 90, 171, 122], [45, 100, 77, 132], [30, -12, 62, 20], [157, 7, 189, 39]]"
3461.tif,"[[95, 164, 127, 196], [53, 133, 85, 165], [71, 50, 103, 82], [141, 23, 173, 55], [201, 91, 233, 123], [118, -12, 150, 20]]"
3462.tif,"[[15, 183, 47, 215], [-9, 69, 23, 101], [61, 41, 93, 73], [121, 110, 153, 142], [164, -12, 196, 20], [207, 64, 239, 96], [190, 172, 222, 204], [39, 7, 71, 39]]"
3463.tif,"[[-6, 129, 26, 161], [53, 198, 85, 230], [97, 76, 129, 108], [16, 23, 48, 55], [204, 168, 236, 200], [139, 152, 171, 184], [143, 62, 175, 94]]"
3464.tif,"[[202, 163, 234, 195], [121, 110, 153, 142], [26, 76, 58, 108], [76, 181, 108, 213]]"
3465.tif,"[[155, 70, 187, 102], [101, 36, 133, 68], [86, 123, 118, 155], [77, 6, 109, 38], [8, 29, 40, 61], [205, 175, 237, 207]]"
3466.tif,"[[137, 69, 169, 101], [83, 36, 115, 68], [69, 122, 101, 154], [60, 5, 92, 37], [-10, 28, 22, 60], [187, 175, 219, 207]]"
3467.tif,"[[118, 115, 150, 147], [64, 82, 96, 114], [49, 168, 81, 200], [41, 51, 73, 83], [160, -7, 192, 25]]"
3468.tif,"[[203, 125, 235, 157], [149, 92, 181, 124], [134, 178, 166, 210], [126, 61, 158, 93], [56, 84, 88, 116], [45, 34, 77, 66], [18, 60, 50, 92]]"
3469.tif,"[[155, 72, 187, 104], [144, 22, 176, 54], [117, 48, 149, 80], [25, 125, 57, 157]]"
3470.tif,"[[207, 201, 239, 233], [184, 170, 216, 202], [114, 193, 146, 225], [103, 144, 135, 176], [77, 169, 109, 201], [15, 48, 47, 80], [198, 7, 230, 39]]"
3471.tif,"[[199, 60, 231, 92], [173, 85, 205, 117], [49, 15, 81, 47], [81, 163, 113, 195], [-15, 104, 17, 136], [-11, 141, 21, 173]]"
3472.tif,"[[203, 124, 235, 156], [176, 150, 208, 182], [114, 29, 146, 61], [53, 79, 85, 111], [-12, 169, 20, 201], [-7, 206, 25, 238]]"
3473.tif,"[[-9, 18, 23, 50], [18, 109, 50, 141], [157, 175, 189, 207], [53, 195, 85, 227], [116, 21, 148, 53]]"
3474.tif,"[[98, 2, 130, 34], [130, 150, 162, 182], [34, 92, 66, 124], [38, 129, 70, 161], [-6, 22, 26, 54]]"
3475.tif,"[[134, -11, 166, 21], [166, 137, 198, 169], [70, 79, 102, 111], [74, 116, 106, 148], [29, 9, 61, 41]]"
3476.tif,"[[145, 176, 177, 208], [101, 15, 133, 47], [18, 128, 50, 160], [9, -6, 41, 26]]"
3477.tif,"[[-5, 8, 27, 40], [-8, 57, 24, 89], [10, 157, 42, 189], [139, 152, 171, 184], [101, 166, 133, 198], [130, 17, 162, 49]]"
3478.tif,"[[175, 124, 207, 156], [48, 75, 80, 107], [10, 89, 42, 121], [119, 186, 151, 218], [70, 174, 102, 206]]"
3479.tif,"[[187, 106, 219, 138], [152, 51, 184, 83], [25, 2, 57, 34], [-13, 16, 19, 48], [96, 113, 128, 145], [47, 101, 79, 133]]"
3480.tif,"[[161, 26, 193, 58], [193, 174, 225, 206], [97, 115, 129, 147], [101, 153, 133, 185], [56, 46, 88, 78]]"
3481.tif,"[[116, 5, 148, 37], [148, 153, 180, 185], [52, 94, 84, 126], [56, 131, 88, 163], [11, 25, 43, 57]]"
3482.tif,"[[58, 67, 90, 99], [79, 133, 111, 165]]"
3483.tif,"[[157, 135, 189, 167], [115, 134, 147, 166], [36, 113, 68, 145], [5, 116, 37, 148]]"
3484.tif,"[[204, -7, 236, 25], [65, 66, 97, 98], [49, 175, 81, 207], [23, 66, 55, 98]]"
3485.tif,"[[90, 194, 122, 226], [55, 33, 87, 65], [72, 72, 104, 104], [156, 133, 188, 165]]"
3486.tif,"[[174, 166, 206, 198], [91, 115, 123, 147], [73, -7, 105, 25], [157, 54, 189, 86]]"
3487.tif,"[[96, 34, 128, 66], [80, 143, 112, 175], [97, 182, 129, 214], [54, 34, 86, 66]]"
3488.tif,"[[179, 150, 211, 182], [148, 153, 180, 185], [158, 3, 190, 35], [22, 94, 54, 126], [67, 38, 99, 70]]"
3489.tif,"[[193, 187, 225, 219], [50, 97, 82, 129], [52, 20, 84, 52], [-8, 135, 24, 167]]"
3490.tif,"[[195, -5, 227, 27], [180, 104, 212, 136], [197, 143, 229, 175], [153, -5, 185, 27], [38, 202, 70, 234], [52, 83, 84, 115]]"
3491.tif,"[[173, 77, 205, 109], [157, 185, 189, 217], [131, 76, 163, 108], [51, 55, 83, 87], [29, 164, 61, 196], [20, 58, 52, 90]]"
3492.tif,"[[194, 203, 226, 235], [152, 202, 184, 234], [73, 182, 105, 214], [42, 185, 74, 217], [52, 34, 84, 66]]"
3493.tif,"[[35, 93, 67, 125], [56, 159, 88, 191]]"
3494.tif,"[[182, 177, 214, 209], [140, 18, 172, 50], [118, 47, 150, 79], [84, 165, 116, 197], [27, 130, 59, 162], [6, 8, 38, 40]]"
3495.tif,"[[191, 148, 223, 180], [204, 29, 236, 61], [90, 103, 122, 135], [69, -8, 101, 24], [67, 132, 99, 164], [20, 67, 52, 99]]"
3496.tif,"[[200, 203, 232, 235], [99, 159, 131, 191], [79, 47, 111, 79], [77, 188, 109, 220], [30, 123, 62, 155]]"
3497.tif,"[[128, 160, 160, 192], [130, 83, 162, 115], [71, 198, 103, 230], [29, 38, 61, 70], [7, 67, 39, 99]]"
3498.tif,"[[114, 166, 146, 198], [94, 55, 126, 87], [92, 195, 124, 227], [45, 130, 77, 162], [-15, 44, 17, 76]]"
3499.tif,"[[194, 145, 226, 177], [196, 68, 228, 100], [136, 183, 168, 215], [95, 23, 127, 55], [72, 52, 104, 84], [25, -13, 57, 19], [38, 170, 70, 202]]"
3500.tif,"[[149, 11, 181, 43], [115, 129, 147, 161], [58, 94, 90, 126], [-13, 34, 19, 66]]"
3501.tif,"[[117, 65, 149, 97], [40, 63, 72, 95], [3, 106, 35, 138], [-10, 19, 22, 51], [142, 162, 174, 194]]"
3502.tif,"[[148, 114, 180, 146], [199, 52, 231, 84], [174, 17, 206, 49], [17, -3, 49, 29]]"
3503.tif,"[[140, 47, 172, 79], [63, 45, 95, 77], [26, 88, 58, 120], [13, 0, 45, 32], [165, 144, 197, 176]]"
3504.tif,"[[202, 187, 234, 219], [68, 187, 100, 219], [188, -7, 220, 25], [111, -9, 143, 23], [74, 34, 106, 66], [18, 102, 50, 134]]"
3505.tif,"[[179, 70, 211, 102], [63, 159, 95, 191], [114, 97, 146, 129], [89, 61, 121, 93], [44, -14, 76, 18]]"
3506.tif,"[[180, 126, 212, 158], [159, 14, 191, 46], [157, 155, 189, 187], [111, 90, 143, 122], [-5, 178, 27, 210], [46, 116, 78, 148], [20, 81, 52, 113], [50, 4, 82, 36]]"
3507.tif,"[[188, 183, 220, 215], [79, 173, 111, 205], [80, 97, 112, 129], [188, 55, 220, 87], [-6, 13, 26, 45], [-4, 88, 28, 120], [4, 174, 36, 206]]"
3508.tif,"[[45, 137, 77, 169], [153, 95, 185, 127], [197, 39, 229, 71], [109, -3, 141, 29], [26, -12, 58, 20]]"
3509.tif,"[[183, 75, 215, 107], [47, 166, 79, 198], [91, 110, 123, 142], [3, 69, 35, 101]]"
3510.tif,"[[-11, 143, 21, 175], [97, 101, 129, 133], [141, 45, 173, 77], [53, 4, 85, 36]]"
3511.tif,"[[40, 146, 72, 178], [147, 104, 179, 136], [192, 48, 224, 80], [103, 7, 135, 39], [21, -3, 53, 29]]"
3512.tif,"[[142, 170, 174, 202], [186, 114, 218, 146], [98, 73, 130, 105], [16, 63, 48, 95], [-1, 13, 31, 45]]"
3513.tif,"[[159, 192, 191, 224], [146, 90, 178, 122], [71, 90, 103, 122], [48, 0, 80, 32], [36, 63, 68, 95], [-14, 82, 18, 114]]"
3514.tif,"[[98, 206, 130, 238], [142, 151, 174, 183], [54, 109, 86, 141], [146, 14, 178, 46], [110, -14, 142, 18], [61, 6, 93, 38]]"
3515.tif,"[[14, 105, 46, 137]]"
3516.tif,"[[66, 47, 98, 79], [36, 148, 68, 180]]"
3517.tif,"[[125, 204, 157, 236], [43, 194, 75, 226], [194, 17, 226, 49], [182, 81, 214, 113], [132, 100, 164, 132], [26, 144, 58, 176], [7, 78, 39, 110], [71, -2, 103, 30]]"
3518.tif,"[[191, 177, 223, 209], [103, 135, 135, 167], [20, 125, 52, 157], [195, 39, 227, 71], [159, 12, 191, 44], [110, 32, 142, 64], [3, 75, 35, 107], [-15, 9, 17, 41]]"
3519.tif,"[[140, 134, 172, 166], [58, 124, 90, 156], [196, 11, 228, 43], [147, 30, 179, 62], [41, 74, 73, 106], [-12, 112, 20, 144], [22, 8, 54, 40], [-10, 190, 22, 222]]"
3520.tif,"[[130, 151, 162, 183], [113, 101, 145, 133], [61, 139, 93, 171], [95, 35, 127, 67], [22, 75, 54, 107]]"
3521.tif,"[[194, 130, 226, 162], [81, 164, 113, 196], [52, 137, 84, 169], [84, 40, 116, 72], [-12, 47, 20, 79]]"
3522.tif,"[[177, 114, 209, 146], [148, 88, 180, 120], [180, -9, 212, 23], [83, -2, 115, 30], [136, 162, 168, 194], [21, 185, 53, 217], [-8, 137, 24, 169], [17, 20, 49, 52]]"
3523.tif,"[[159, 164, 191, 196], [63, 171, 95, 203], [143, 50, 175, 82], [115, 44, 147, 76], [-4, 193, 28, 225]]"
3524.tif,"[[208, 170, 240, 202], [144, 81, 176, 113], [77, 102, 109, 134], [-5, 143, 27, 175], [9, 15, 41, 47]]"
3525.tif,"[[112, 144, 144, 176], [84, 137, 116, 169]]"
3526.tif,"[[116, 158, 148, 190], [19, 165, 51, 197], [100, 44, 132, 76], [72, 38, 104, 70]]"
3527.tif,"[[154, 148, 186, 180], [137, 98, 169, 130], [85, 136, 117, 168], [119, 32, 151, 64], [46, 72, 78, 104], [8, 36, 40, 68], [-5, 189, 27, 221]]"
3528.tif,"[[199, 125, 231, 157], [187, 189, 219, 221], [137, 208, 169, 240], [117, 58, 149, 90], [88, 31, 120, 63], [12, 186, 44, 218], [76, 105, 108, 137]]"
3529.tif,"[[175, 198, 207, 230], [158, 148, 190, 180], [105, 186, 137, 218], [139, 82, 171, 114], [203, 2, 235, 34], [88, 25, 120, 57], [67, 122, 99, 154], [29, 86, 61, 118]]"
3530.tif,"[[144, 170, 176, 202], [169, 53, 201, 85], [86, 94, 118, 126], [-5, 10, 27, 42], [59, 49, 91, 81], [68, 200, 100, 232], [47, 158, 79, 190], [-3, 109, 29, 141]]"
